 Run	    Fitness1	                                                                                                                                                                                                Solution1	    Fitness2	                                                                                                                                                                                           Solution2
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
   3	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c	        344	0000000000000000000000c8000000640000019000000000000000000000012c000000c800000190000000000000019000000000000000c80000019000000064000000c8000001900000019000000190000001900000006400000000000001900000012c
