 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
   2	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000	        299	000000000000012c000001900000012c0000012c000000000000012c0000012c0000019000000000000001900000012c000000c80000012c0000012c00000190000001900000019000000064000001900000000000000000000001900000000000000000
