 Run	    Fitness	                                                                                                                                                                                                Solution	    Fitness	                                                                                                                                                                                           Next_Solution
   1	     245073	0000000000061a8000030d4000061a8000061a8000000000000186a0000493e0000186a0000186a000030d4000030d4000061a800000000000061a8000061a8000061a8000061a8000000000000186a0000493e000030d40000000000000000000000000	     245073	0000000000061a8000030d4000061a8000061a8000000000000186a0000493e0000186a0000186a000030d4000030d4000061a800000000000061a8000061a8000061a8000061a8000000000000186a0000493e000030d40000000000000000000000000
   1	     245073	0000000000061a8000030d4000061a8000061a8000000000000186a0000493e0000186a0000186a000030d4000030d4000061a800000000000061a8000061a8000061a8000061a8000000000000186a0000493e000030d40000000000000000000000000	     245073	0000000000061a8000030d4000061a8000061a8000000000000186a0000493e0000186a0000186a000030d4000030d4000061a800000000000061a8000061a8000061a8000061a8000000000000186a0000493e000030d40000000000000000000000000
   1	     245073	0000000000061a8000030d4000061a8000061a8000000000000186a0000493e0000186a0000186a000030d4000030d4000061a800000000000061a8000061a8000061a8000061a8000000000000186a0000493e000030d40000000000000000000000000	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0
   1	     346778	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000493e0	     352878	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000493e000030d4000030d4000030d40000493e00000000000000000000493e0
   1	     352878	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000493e000030d4000030d4000030d40000493e00000000000000000000493e0	     352878	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000493e000030d4000030d4000030d40000493e00000000000000000000493e0
   1	     352878	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a000030d4000030d40000493e0000493e000000000000493e000061a8000000000000493e000030d4000030d4000030d40000493e00000000000000000000493e0	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0
   1	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0
   1	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0
   1	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0
   1	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0
   1	     484459	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000030d40000186a0	     499028	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a0000186a000030d40000493e000061a8000000000000493e000061a8000000000000493e000030d4000030d40000186a0000493e000030d4000000000000493e0
   1	     499028	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a0000186a000030d40000493e000061a8000000000000493e000061a8000000000000493e000030d4000030d40000186a0000493e000030d4000000000000493e0	     499028	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a0000186a000030d40000493e000061a8000000000000493e000061a8000000000000493e000030d4000030d40000186a0000493e000030d4000000000000493e0
   1	     499028	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a0000186a000030d40000493e000061a8000000000000493e000061a8000000000000493e000030d4000030d40000186a0000493e000030d4000000000000493e0	     499028	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a0000186a000030d40000493e000061a8000000000000493e000061a8000000000000493e000030d4000030d40000186a0000493e000030d4000000000000493e0
   1	     499028	000186a000000000000000000000000000030d4000061a8000061a80000186a0000186a0000186a000030d40000493e000061a8000000000000493e000061a8000000000000493e000030d4000030d40000186a0000493e000030d4000000000000493e0	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0
   1	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0
   1	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0
   1	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0
   1	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0
   1	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0
   1	     520268	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000030d40000186a0	     570396	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0
   1	     570396	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0	     570396	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0
   1	     570396	000186a000000000000000000000000000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0	     582722	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000000000000186a0
   1	     582722	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d4000030d4000030d40000493e00000000000000000000186a0	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0
   1	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0
   1	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0
   1	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0
   1	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0
   1	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0
   1	     656360	000000000000000000000000000000000000000000061a80000186a000061a80000186a000030d40000493e0000493e0000493e000000000000493e000061a8000000000000186a000030d4000030d40000493e0000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
   1	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0	     670761	000186a00000000000000000000493e000030d4000061a80000186a000061a80000186a000030d40000493e0000493e0000493e0000493e0000493e000061a8000000000000186a000030d40000493e000030d40000493e00000000000000000000186a0
