 Run	    Fitness1	                                                                                                                                                                                                Solution1	    Fitness2	                                                                                                                                                                                           Solution2
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c
   1	        347	00000064000000000000000000000000000000c800000190000000640000019000000064000000c8000000c80000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c80000012c	        353	00000064000000000000000000000000000000c800000190000001900000006400000064000000c8000000c80000012c0000012c000000000000012c00000190000000000000012c000000c8000000c8000000c80000012c00000000000000000000012c
   1	        353	00000064000000000000000000000000000000c800000190000001900000006400000064000000c8000000c80000012c0000012c000000000000012c00000190000000000000012c000000c8000000c8000000c80000012c00000000000000000000012c	        353	00000064000000000000000000000000000000c800000190000001900000006400000064000000c8000000c80000012c0000012c000000000000012c00000190000000000000012c000000c8000000c8000000c80000012c00000000000000000000012c
   1	        353	00000064000000000000000000000000000000c800000190000001900000006400000064000000c8000000c80000012c0000012c000000000000012c00000190000000000000012c000000c8000000c8000000c80000012c00000000000000000000012c	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064
   1	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064
   1	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064
   1	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064
   1	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064
   1	        484	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c8000000c80000012c00000000000000c800000064	        499	00000064000000000000000000000000000000c80000019000000190000000640000006400000064000000c80000012c00000190000000000000012c00000190000000000000012c000000c8000000c8000000640000012c000000c8000000000000012c
   1	        499	00000064000000000000000000000000000000c80000019000000190000000640000006400000064000000c80000012c00000190000000000000012c00000190000000000000012c000000c8000000c8000000640000012c000000c8000000000000012c	        499	00000064000000000000000000000000000000c80000019000000190000000640000006400000064000000c80000012c00000190000000000000012c00000190000000000000012c000000c8000000c8000000640000012c000000c8000000000000012c
   1	        499	00000064000000000000000000000000000000c80000019000000190000000640000006400000064000000c80000012c00000190000000000000012c00000190000000000000012c000000c8000000c8000000640000012c000000c8000000000000012c	        499	00000064000000000000000000000000000000c80000019000000190000000640000006400000064000000c80000012c00000190000000000000012c00000190000000000000012c000000c8000000c8000000640000012c000000c8000000000000012c
   1	        499	00000064000000000000000000000000000000c80000019000000190000000640000006400000064000000c80000012c00000190000000000000012c00000190000000000000012c000000c8000000c8000000640000012c000000c8000000000000012c	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064
   1	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064
   1	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064
   1	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064
   1	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064
   1	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064
   1	        520	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c00000000000000c800000064	        570	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064
   1	        570	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064	        570	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064
   1	        570	00000064000000000000000000000000000000c800000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064	        583	0000006400000000000000000000012c000000c800000190000000640000019000000064000000c80000012c0000012c0000012c0000012c0000012c000001900000000000000064000000c8000000c8000000c80000012c000000000000000000000064
   1	        583	0000006400000000000000000000012c000000c800000190000000640000019000000064000000c80000012c0000012c0000012c0000012c0000012c000001900000000000000064000000c8000000c8000000c80000012c000000000000000000000064	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064
   1	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064
   1	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064
   1	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064
   1	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064
   1	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064
   1	        656	000000000000000000000000000000000000000000000190000000640000019000000064000000c80000012c0000012c0000012c000000000000012c000001900000000000000064000000c8000000c80000012c0000012c000000000000000000000064	        671	0000006400000000000000000000012c000000c800000190000000640000019000000064000000c80000012c0000012c0000012c0000012c0000012c000001900000000000000064000000c80000012c000000c80000012c000000000000000000000064
   1	        671	0000006400000000000000000000012c000000c800000190000000640000019000000064000000c80000012c0000012c0000012c0000012c0000012c000001900000000000000064000000c80000012c000000c80000012c000000000000000000000064	        671	0000006400000000000000000000012c000000c800000190000000640000019000000064000000c80000012c0000012c0000012c0000012c0000012c000001900000000000000064000000c80000012c000000c80000012c000000000000000000000064
